"ranking","Chinese.origin.data","Yandex.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Yandex.translated.data."
20,"1.王朔完全无视编剧技术，故事碎到只能到碗里来。2.这片要不是冯小刚拍，骂的人和看的人都会少很多。3.第一段落在深省和反思，第二段落在自嘲和嘲世，第三段落在耸人和感人。4.从第二段落说明冯小刚还是辣个火爆自大的冯小刚。5.我不觉得时间都去哪了多感人，但宋丹丹那一瞬间演技爆发，真感人。","1. Wang Shuo complete disregard for screenwriters art, the story is broken into only to the bowl. 2. This piece if it wasn't for Feng Xiaogang to shoot, yell at people and see people will a lot less. 3. The first paragraph in the deep province, and reflection, the second paragraph in the self-deprecation and ridicule the world, the third paragraph in the towering human and touching. 4. From the second paragraph illustrate Feng Xiaogang or spicy a hot arrogant of Feng Xiaogang in. 5. I don't think the time went more touching, but song Dandan moment acting outbreak, really touching.",0.882276
20,"1.矫揉造作的很。2.想表达的很多，一个也没说清楚。最后一段太出戏。3.之前的对骂中冯小刚说第三个故事是讽刺影评人的，但是这个故事他对高雅和庸俗分界的理解幼稚浅薄，也根本毫无意义。感觉到美就是好的，管他是高雅庸俗，自有受众，您别恶心人就好。4.本想打三分，但怎么能跟无人区一个档，果断减星","1. Artificiality of the very. 2. Want to Express a lot, A also did not say clearly. The last paragraph is too play. 3. Before the name calling in the Feng Xiaogang said the third story is a satirical film critic, but this story of his elegant and vulgar demarcation of the understanding of the childish and shallow, but also fundamentally pointless. Feel beauty is good, tube he is elegant and vulgar, its own audience, you don't sick people. 4. The present wants to play three, but how can I talk to no man's land a of the shift, the decisive minus star",0.797772
20,"1.老师说铺太广不是好论文 2.最后含泪升华高大上不是好小品 3.用半年前的梗不是好笑话 4.我爱甲方乙方和大碗","1. The teacher said the tile is too wide is not a good thesis 2. The last tearful sublimation top is not a good Comedy 3. With six months before the Terrier is not a good joke 4. I love to party a party B and a large bowl",0.797524
20,"1：这钱也太好挣了吧。2：最后泳池边上白百合跟李小璐泳装那段儿是除了范伟圆梦的那个故事外唯一能看的。3：这片子就是冯导拿来吐槽观众外加还人情外加给制片方捞钱的。4：最后的公益广告太幼稚。","1: This money is also too good to earn it. 2: The last pool on the edge of the white Lily with Li Xiaolu swimsuit that was in addition to Fan Wei interpretation of Dreams the story of the outer sole can be seen. 3: This film is von guide brought tucao audience plus also favors plus give the producers make money. 4: The last public service ads too childish.",0.835915
20,"13-11shit","13-11shit",1
20,"140210很一般呃，意思不大（某人很快睡着了）（某人连看四天终于看完了。。。）","140210 very General, uh, meaning not more than-someone's very fast asleep for someone to even look four days and finally finished it.）",0.768825
20,"2013.12.20","2013.12.20",1
20,"2013.12.20  小品集合，感觉太铺张，有些台词还是不错，其实有葛大爷就很满足了~~~","2013.12.20 sketch collection, feel too extravagant, some lines still good, in fact, there is GE uncle will be satisfied~~~",0.8917
20,"2013.12.21.万达.跟父母.冷饭炒的没什么诚意.但不置可否这是今年大陆在影院上映の众多广告里比较不错の一部.不过这片子居然能过审是肿末个节奏啊.","2013.12.21. Wanda. Talk to the parents. Cold rice fried nothing sincerity. But undecided this year, the mainland released in theaters there are many ads in comparison nice full one. But this film can actually through trial is the swollen end of the rhythm Ah.",0.86852
20,"2013网络段子大汇总，缺乏诚意，微电影还差不多，冯导拍电影累了不想拍了，还得被逼这出来挣钱，真是 成全别人，恶心自己！","2013 network piece great summary, lack of good faith, the micro film., von guide movie tired don't want to shoot, and have been forced to this out make money's the sake of others, nausea yourself!",0.756929
20,"2014.04.24 PM18:30 贺岁片却笑点不高尿点颇多，除了偶尔两句台词不错，实在没理解最后的煽情点和意义何在。歌不错算是最大的贡献了吧！","2014.04.24 PM18:30 surreal but humor is not high urine points a lot, except for the occasional two lines good, really didn't understand the last sensational point and what is the significance of it. The song good kind of the greatest contribution!",0.909899
20,"2014.2.9","2014.2.9",1
20,"boring~~","boring~~",0.78229
20,"disappoint","disappoint",1
20,"Dumb","Dumb",1
20,"hehehehehehehe","hehehehehehehe",1
20,"jjw2","jjw2",1
20,"Justsoso","Justsoso",1
20,"MU523","MU523",1
20,"N年不进电影院，虽然不喜欢白百合，但还是冲着冯导和葛大爷去看了，可是我能说我没看懂吗，分段讲几个故事我都能接受，但也太跳跃了，每个鲜明的主线链接一下就上公益广告了，最后一老段子就收尾真是多少爆米花也安抚不了我这颗失落的心啊","N years into the cinema, though not like the white Lily, but still directed at the von guide and GE uncle went to see, but I can say that I did not understand?, the segment stories I can accept, but also too jump, each distinctive of the main link about it on public service ads, the last of the old piece just the finishing touches really how much popcorn also appease me this one lost heart.",0.78183
20,"shayisimeiyou","shayisimeiyou",1
20,"shenmegui","shenmegui",1
20,"so无聊的片儿，还是在看无人区之后串场，本来看到网上有风暴，结果在整个电影院跑了一遍，放的都是私人定制，广电这是什么力度啊。。。有些笑点吧还是，但是整个拍的毫无诚意啊，七零八落的故事拼凑起来，感觉像是看了场综艺节目。以后千万不要在看过好片之后看烂片，尼玛完全没有看完好片之后的爽了！","so bored of the piece, or looking at no man's land after the string field, would have seen online there is a storm that results in the entire cinema run it again, put The are private custom, radio and television and this is what the intensity. Some laugh it still, but the whole shot with no sincerity Ah, pieces of the story together, feels like watching a field of variety show. Later never seen a good piece after watching a bad film, I totally did not see the intact piece after the cool!",0.796484
20,"一个字：差。完全是甲方乙方的老套路，过去算是创新现在算啥？@冯小刚 微博上为这个烂片洗地没一条对的。官员场景已经在满屏的反腐片子里拍滥了，中间冯大导演对自己的反讽算是为自己这些年没拍出一个好片子辩解吗？最后一段更是画蛇添足，小品变诗歌朗诵了？江郎才尽收手吧。","One word: difference. Is completely Party a party b the old-fashioned way, in the past considered innovative now?@ Feng Xiaogang on the microblogging for this rotten piece of washing not a right. Officials of the scene already in the full screen of the anti-corruption film in the shoot liberally, the middle von the great Director on his own irony was for myself these years did not shoot a good film to justify? The last paragraph is superfluous, the sketch becomes a poetry reading? Run out of ideas to close the hand.",0.777832
20,"一个没有包袱的逗你玩，诚意欠奉，道歉但绝不退钱，第三个故事的插曲还挺好听的","One does not have the burden of teasing you, and good faith owed to the Bong, apology but no money back, and the third story of the episode is also very good to listen to",0.846563
20,"一开篇就没有吸引人，老冯功力怎么衰退了，很不好意思的一路睡到结尾处才醒来~~","An opening paragraph is not appealing, the old Feng skill how the recession, very embarrassed all the way to sleep to at the end only to Wake up~~",0.812048
20,"一开篇感觉就跟甲方乙方似的，三个片段，以第一段时间最长，，感觉这样的片子用来演话剧、小品或情景剧更合适。","One begins to feel like the party party like, three fragments, the first segment the longest, and it felt like the film used to play drama, Comedy or melodrama is more appropriate.",0.781861
20,"一点都不好笑。冯导虽然你想讽刺和寓意的东西我们不一定都懂，虽然最后你强装镇定的一定要将电影升华但你摆脱不了这部就是一坨翔样。有寓意但也得把故事讲的好才是真本事好么。别恶心观众 成全自己了。","Isn't funny. Von guide although you want to irony and implies something we do not necessarily know everything, although finally you strong and calm to the movie sublimation but you get rid of this is a lump Xiang sample. Have meaning but also have the story of the good only is really capable of good? Don't nausea of the audience to fulfill their own.",0.863298
20,"一直喜欢冯导的电影，可是这一部还真是让人失望了。贺岁喜剧就图一乐，结果整个电影玩儿深沉、高端黑，通篇黑色讽刺而非笑点。故事断片、连贯度几乎没有。唯一打动到内心的是最后关于环保的前三段台词和画面，可惜最后一个葛优环保收尾采访又变成讽刺基调。感觉就是一部发闹骚的片子，满满的负能量。","Always liked von guide of movies, but this one really disappoint. New Year Comedy on the Map a music, results the entire movie playing a deep, premium dark, through the Black satire rather than laugh with. Story fragment, consistent degree of almost nothing. Only touched to the heart is finally on the environmental front three sections of the lines and the picture, unfortunately the last GE environmental finishing the interview turned into a sarcastic tone. Feeling is a hair trouble. the film, full of negative energy.",0.784142
20,"一直忍到最后才看这部电影，因为评价不高！冯小刚的电影多少算是大陆片的典范了，但是不知道有多少人抱着很大的期待看这部电影，希望从电影中找到些许现实生活中的乐趣或者说是慰藉，但是可能大家失望了，冯导只是就1942想挣回钱而已，片子要是以认真的角度来拍，确实一个段落可以拍一部电影的","Always endure to finally see this movie, because the evaluation is not high! Feng Xiaogang's movie, how many considered the continental sheet of the model, but don't know how many people hold Great Expectations to see this movie, hopefully from the movie, find some real-life fun or solace, but we may disappointed, he turned just 1942 want to earn back the money only, film if only to serious angle to shoot, indeed a paragraph can shoot a movie",0.754202
20,"一直拖着没去看，在等个机会。但是由于最近真的内心比较复杂，就抽出时间去看了。看完以后感觉冯小刚的喜剧不在让人期待。想着用冯氏幽默去讽刺当今社会现状，却又完全落了俗套。煽情和幽默生搬硬套。我想到了无论外表光鲜或是平凡，我们内心都有一个真实的自我。看的时候总感觉有个人坐我身边，在笑","Has been dragging did not go to see, waiting for an opportunity. However, due to the recent really inside is more complex, will take time to see. Look after the feeling of Feng Xiaogang's Comedy does not make people look forward to. Wanted to use von's humor to satire today's society the status quo, yet completely off the cliche. The sensational and humorous students move hard set. I thought about whether flashy or ordinary, our hearts are one true self. To see the time always feel there are people sitting around me, laughing at",0.813067
20,"一般，但是王铮亮唱的主题曲有触动我。宋丹丹在面对华灯初上的北京城时的感慨很真实。","The General, but Wang Zheng Liang sang the theme song has touched me. Song Dandan in the face of the lanterns of the city of Beijing when the emotion is very real.",0.761937
20,"一般吧 很失望 翻拍的甲方乙方 前面看着还行 药匣子演的还不错 后面不知所云 感觉想深刻但不深刻 想喜剧但不喜剧 总体感觉尴尬 葛大爷的演技还是一样的棒 导演不知道这次在想什么","Generally it is very disappointing remake of party A and party B previously looked at also the medicine box play of the also great behind the incomprehensible feeling of want to you but don't you want Comedy but not the Comedy overall feels awkward to GE uncle's acting is still the same bar the Director didn't know this time what to think",0.7638
20,"一般我们说烂片，都有吐槽的点，比如台词烂演技烂剧情烂。这部电影通通没有，中规中矩，什么点也没有，然后也不好看。但是细心如发的我还是发现了一个好玩的地方，如果里面的男二郑恺，哪天去cos一下恶搞芮成钢，我肯定买票捧场。","Generally we say that a bad film, there are tucao the point, such as lines rotten acting, rotten storyline, rotten. This movie is all no, law-abiding, and what points there, and then also not look good. But careful such as the hair, I still found a fun place, if the inside of the men's di Zheng Kai, what day to go cos it spoof Mr. Rui, I certainly buy a ticket and cheer.",0.802819
20,"七拼八凑","Patchwork",1
20,"七拼八凑不知所云","Patchwork unintelligible",1
20,"三个小品加一工艺宣传，不值得啊~去电影院看了真心浪费钱~ 扫毒，无人区，都很好看，唯独私人定制让人失望透顶！！！！！","Three pieces plus a process of propaganda, not worth Ah~go to the cinema to see a really waste of money to sweep the poison, no man's land, are very nice, with the exception of private custom let people down.！！！！！",0.799151
20,"三个故事感觉讲的不清晰，想讽刺也有收敛，讨论雅俗也逃不开现在市场大环境，植入广告太多。影片最后又莫名的上升到保护大自然，爱与和平。总的来说不好看","Three stories feel speaking of is not clear, think of the irony also have convergence, to discuss YASU also escape not to open now the market environment is, the Implantable advertising too much. The film finally inexplicable rise to the conservation of nature, love and peace. Overall a good look",0.784364
20,"三星，但我期望太高了，只能给两星。4人小组给人感觉不是一堆好朋友，倒像是一群为了商业目标而在一起的人，也就像这片给我的感觉一样，少了人情味儿。也许是片中葛优不怎么撩姑娘了，好不容易看见他撩了一下，以前的感觉立马来了，但太少。讽刺有，火不够。自阉？配上王朔都这样，导演是真不想干了？","Samsung, but I expect too much, can only give two stars. 4 person team give a person feel not a bunch of good friends, but rather is a group for business objectives and the together of person, also like this piece make me feel like less attention to human of. Perhaps the film GE you don't tease a girl, and I saw him tease a little, before feeling immediately came, but too little. Ironically, fire is not enough. Since the neuter it? With Wang Shuo, the Director is really do not want to dry?",0.766905
20,"三段小品加一公益片的杂烩饭，第一段力度不够，第二段自暴自弃，第三段温情有余但有点偏题，反倒是最后的公益片子很是震撼，但这和电影有毛关系...回过头看，甲方的公司在北京寻常巷陌，私人的公司在三亚豪华社区，所谓雅俗，高下立见，冯导，我期待您的下一部作品...才怪","Three sections of the skit plus one public sheet of chowder with rice, the first paragraph is insufficient, the second paragraph of self-abandonment, the third paragraph of warmth to spare but a little off-topic, but is the last public film was very shocking, but this and the movie has Gross relations...retrospect, the Party of the company in Beijing, unusual lanes, a private company in Sanya, a luxury community, the so-called YASU, compete with established see, von guide, I look forward to your next works...no",0.829029
20,"三段式的电影：讽刺、自嘲、亲情和公益，除了第三段的故事和插曲挺好，其他全是尿点，毫无新意","The third segment of the film: irony, self-mockery, affection and charity, in addition to the third paragraph of the story and the episode is good, the other is all urine point, nothing new",0.809076
20,"三段毫无关联故事，剧情拼凑完全是由广告和低笑点段子构成的电影。 三段故事分别表达了对贪腐高官的讽刺、电影导演的雅与俗的探讨和对土豪的嘲讽。 最后的环保太说教化。 总之影片直指社会热点 ，权当是贺岁图个乐呵。宋丹丹饰演的大妈圆梦后回家的背影对比强烈很打动人","The three sections of no relevance to the story, the plot is pieced together entirely by advertising and low humor piece constituting the film. Three sections of the story were expressed about the corruption of senior officials of irony, the film Director of the ya with vulgar discussions and the tyrant taunts. Finally, the environmental is too didactic. In short the movie straight refers to the social hot spot, right when is the new year a music Oh。 Song Dandan plays the big dream home after the backs of the strong contrast it to impress people",0.857935
20,"三部银幕小品加一部自然环保宣传片，中间连贯生涩，过渡不自然，这电影就是来骗钱的好么！导演自以为从故事中揭露了社会丑恶嘴脸，岂不知这种犹抱琵琶半遮面的表达手法尽显拙劣！要将你就讲清楚，怕这怕那不说透彻了只能是自嘲过度惹人厌！","The third portion of the screen pieces plus a portion of the natural environmental propaganda sheet, the intermediate coherent jerky, the transition is not natural, this movie is to cheat the money of the good! The Director from the thought from the story in uncovering the social ugly face, wouldn't know this still hold Pipa half cover surface expression technique filling botched it! Will you speak clearly afraid of this that's not that thorough can only be self-deprecating over-hated it!",0.877976
20,"不俗不雅没味道不俗不雅没味道不俗不雅没味道不俗不雅没味道不俗不雅没味道","Decent indecent't taste good indecent't taste good indecent't taste good indecent't taste good indecent not to taste",0.926343
20,"不值得一看！！！段子很老套？我觉得范伟那好早点，不值得去电影院看  快播下。。","Not worth a See!!! Piece of very old-fashioned it? I think fan Wei that's good early, not worth it to go to the cinema to see fast play.",0.763427
20,"不喜欢护舒宝 但是还挺喜欢天下无贼的 一星给范伟 一星给出乎意外演得蛮好的李小璐 时间去哪儿了这歌儿挺好的 上一首听哭的歌是筷子兄弟的那首 忘了歌名是叫父亲还是爸爸 我也不知道时间去哪儿了","Don't like whisper but kinda like a world without thieves a star to Fan Wei a star to unexpected performance is quite good, Li Xiaolu the time go where did this song good on a first listen to the cry of the song is chopsticks brothers song forget the song name is called father or dad, I don't know the time went.",0.851316
20,"不好玩~~","Not fun~~",0.785823
20,"不好看 两星纯粹给生完孩子的美女小璐 身材好 人更美","Not good to see two stars purely give birth to the beauty of the small Lu body good people more beautiful",0.811698
20,"不好看！！！！！冯最后的独白还是不错的，可是依然不能挽救这儿烂片呀","Doesn't look good！！！！！ Von final monologue was good, but still can not save here, the rotten piece.",0.886903
20,"不好看，笑点高的千万别看，浪费时间","Doesn't look good, the humor high, don't watch, waste of time",0.815065
20,"不好看。不好看。不好看。","Not look good. Not look good. Not look good.",0.870548
20,"不好看。当时在电影院看时一直不明白后面的观众为啥一直大喜大悲的样子。","Not look good. At that time in the cinema to see when you don't understand the back of the audience why has been great joy and great sadness.",0.79773
20,"不好看。甲方乙方的故事重排一遍，节奏和韵味反而不如当年。","Not look good. Party a party b The Story of the rearrangement again, the rhythm and flavor but not as good as the current year.",0.846169
20,"不好看不好看","Does not look good not look good",0.757598
20,"不好笑的喜剧，不深刻到位的讽刺。编剧，导演，演员在这部片表现都很平庸，当然，如果剧本很不OK，演员也是很无奈的~~~虽然里面有些演员演得的确挺烂~~~","Not funny Comedy, not a deep place of irony. Screenwriter, Director, actor in this film are very mediocre, of course, if the script is not OK, the actor is also very helpless~~~though inside some of the actors was indeed quite bad~~~",0.947644
20,"不如以前的片子拍的好看了，尤其最后，非要转到感情片，拜托，差点把牙给酸掉了。如果没有最后一段，或许可以加一颗星","Not as good as the previous film look good, especially the last, have to go to the feelings of the sheet, come on, almost put teeth to acid out. If there is no last paragraph, perhaps you can add a star",0.821902
20,"不如甲方乙方。最后那段说教有些别扭。冯导自集结号以来说教水平就很低劣。而且！陪三拨人看了三遍！","Not as good as the party party. The final sermon somewhat awkward. Von the guide the self-Assembly, since the didactic level is very poor. And you! With a three-dial people watched it three times!",0.870289
20,"不怎么好看，第二段简直是导演的恶趣味，这种东西导演自己在微博上骂骂就行了，真搬上银幕就没意思了。其他几段还过得去，但和其他导演导出的小烂片又没多大区别，很多地方不好笑，有些地方笑一笑，但又不是因为电影好笑。黑了自己，讽刺社会，观众也得罪了，最后道个歉也不知大家买不买账。","Very nice, the second paragraph is simply the Director of bad taste, this is something the Director himself on Twitter, scolded scolded it, really moved on the screen is boring. Several other segments also decent, but and the other the Director derived small rotten pieces and no much difference, many places not funny, and in some places laugh, but not because of the movie funny. Black himself, the irony of society, the audience offended, and finally an apology don't you buy do not buy it.",0.938134
20,"不接地气，笑点特别刻意。最后的公益广告特别矫情，亮点有两个，一是插曲时间都去哪儿了，一是葛大爷最后一句话：因为我真的有一辆车。特讨厌李小璐和白百合的表演，让人隔应。","Ungrounded gas, and humor in particular deliberately. The last public service advertising is particularly hypocritical, the highlight has two, one is the episode of the time where, a is GE uncle the last word: because I really have a car. Special nasty Li Xiaolu and white lilies show, let the people of the spacer should be.",0.754835
20,"不搭调","Dissonant",1
20,"不是很好看","Not very nice",0.821381
20,"不是很好看 不过很讽刺有点深度","Not very nice but it ironic a little depth",0.839311
20,"不看好奇，看了后悔。没有传说中的那么烂，也没有多好。总觉得缺了点什么。表演很做作。我媳妇看电影的过程居然睡着了。不是黑这个电影，我媳妇一般遇到她不感兴趣的电影都能睡过去，有这么个奇葩媳妇，为我打分生了不少的精力。","Not optimistic about the odd, to see the regret. Not the legendary so bad, but also not much good. Always felt something was missing. The show is very contrived. My daughter-in-law to see the movie The process of actually falling asleep. Not black in this movie, my daughter-in-law generally encountered she is not interested in the movie can sleep in the past, have such a wonderful daughter-in-law, for the rate my life a lot of energy.",0.813821
20,"不知所云，矫情","Unintelligible, hypocritical",1
20,"不知笑点过高还是怎么回事，感觉笑点很牵强~也可能是希望越大失望越大吧，不想说啥了，不推荐大家去影院看，反正网上也有了~","Don't laugh too high or what, feel to laugh very far-fetched to also may be the hope the greater the disappointment the greater it, don't want to say What, do not recommend everyone to go to the cinema to see, anyway online also have to",0.843427
20,"不知道打一星的怎么想的，不管怎样冯小刚回到自己擅长的路子上了，大家能开心，虽然有些不足但整体不错，广告植入现在不正常吗，变形金刚也有广告植入没看你们骂呢？打一星的都有病。","Don't know to fight a star of how to think, anyway, Feng Xiaogang return to their good ways, and everyone can be happy, although some deficiencies, but overall good, advertisement now is not normal?, the transformers also has ads implanted didn't see you cursing? Hit a star has a disease.",0.775195
20,"不知道片子到底想向观i众传达什么。逻辑混乱，特别是第一个片段宣传的世界观有问题。","Don't know the film really wants to view i All convey what. Logical confusion, the Special is the first fragment of advocacy of the worldview problem.",0.773718
20,"不要打着贺岁的名头骗钱了好不好，毫无诚意的片。。。浪费时间","Don't hit the New Year in the name of the head lie the money is good, no good piece of it. Waste of time",0.854674
20,"不要脸","Fuckers",1
20,"不连贯","Incoherent",1
20,"与其拼成119分钟的电影，不如拆成几个短片。想讲的事很多，但在两个小时里都没讲好。有几个部分单看可能不错，但放在整部电影里感觉相当多余。结尾尤其突兀且煽情不自然。冲着编剧去的，现在觉得果然还是看书好。幸好今天半价。","Its lower beds that convert into 119 minutes of the movie, it is better to split into several clips. Want to talk about things a lot, but in the two hours didn't speak well. There are several parts of a single see may be good, but put in the whole movie feels quite redundant. The ending is particularly abrupt and sensational unnatural. Punch the screenwriter to go, and now feel sure enough or a book good. Fortunately, today half-price.",0.929015
20,"东拼西凑","Patchwork",1
20,"两分仅仅是因为制作人员里面编剧是王朔，主演有葛优，其余的简直不想多说。N个网络段子复制粘贴出来的剧本根本不知道在说些啥，尤其是最后20分钟那莫名其妙的道歉和最后结尾的老梗，看不懂啊。","Two points only because the production staff inside the writer was Wang Shuo, is starring in a GE, and the rest simply don't want to say. N network-scripts copy and paste out of the script simply don't know at say what, especially the last 20 minutes that somehow the apology and the last end of the old stems, not read.",0.784714
20,"两星，一星给葛优、丹姐等各位老戏骨，半星给郑恺，很意外的觉得居然很合眼缘，半星给里面的插曲，至于整部电影，算了，我还是回去看甲方乙方吧","Two stars, one star to GE you, Dan, sister and other members of the old drama of bone, the half-star to Zheng Kai, very unexpected but actually very sleep a wink edge, and a half-star to the inside of the episode, as the entire movie, forget it, I still go back and watch the party party.",0.868694
20,"两星分别给白百合和李小璐的好身材。只要她们在镜头里我的注意力就基本集中在她们的胸腰臀腿脸。葛优竟然不好翘。至于其它嘛……哈哈哈哈哈……我能理解冯导想要拍出自己的想法，不过就观影的第一直觉，只能说冯导成全了自己，恶心了别人。","The two stars respectively, to the white Lily and Li Xiaolu in good shape. As long as they shot my attention on the basic focus in their chest waist hips legs face. GE turned out to bad Alice. As for the other....... Ha ha ha ha ha...... I can understand Feng turned to want to shoot their own ideas, but on viewing the first intuition, can only say that Feng guide the sake of themselves, disgusting the others.",0.867187
20,"两星都给宋丹丹那段和我无法不爱的白百何，虽然我知道这都不值。结构松散讽刺尼玛这也叫讽刺，真的可以了，我还是第一次见电影拍成系列剧的，连标题都有真是太棒了，还有人物职业定位意义何在啊，这也就算了，咱能别自己都弄不清哪个主角的职业是什么吗。总体来说，呵呵。","The two stars are to the song Dan Dan that and I can't not love the white hundred what, although I know it's all worth. Loosely structured satire NIMA this is also called irony, really can, the first time I see a movie made into a drama series, even the title has a really great, and the characters career positioning what is the meaning of Ah, this is also even, we can't own all figure out which the main character's career is what? Overall to say, huh.",0.777102
20,"个人水平不够，实在看不懂葛大爷的搞笑笑点在哪。。。。。。可能因为自己笑点太高了了吧。。。。两星打给郑恺不错的脸。。。。。嗯。。没了。。。","The individual level is not enough, really do not understand GE uncle funny humor in which。。。。。。 Probably because your humor is too high up.。。。。 The two stars hit to Zheng Kai nice face。。。。。 Well... and Nope.... and",0.838901
20,"个人觉得不错的一个剧本 但看完就是觉得不对味","Personal feel good a script but reading is the feel not the taste",0.770448
20,"个人觉得还是很精彩的，冯氏幽默和葛优的表演还是很搭的。当官那一段确实引人深思。而最后一段关于环境的还是很感动的。冯小刚的贺岁片。每年必看！推荐。","Individuals think it is very wonderful, von's humor and GE You's performance is still very take. When the officer that a segment is indeed thought-provoking. And the last paragraph on the environment was still very touched. Feng Xiaogang's New Year film. Every year must see! Recommended.",0.877123
20,"中规中矩 好无聊的喜剧片-_-/// 不过有些地方发人深思  时间都去哪儿了歌儿很好听","Law-abiding good silly Comedy-_-/// but in some places thought provoking time where the song sounds good",0.822716
