"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
20,"一帮明星过戏瘾。生活进步了，可怎么连话都不会说了呢？","A bunch of stars are addicted to play. Life has improved, but how can we not say it?",0.226696
20,"一帮根本不懂装懂瞎写影评装13的人在底下乱评，写的完全不找边际，越骂越显得水平低。看的让人好笑。","A blind writing film containing 13 fundamental smatter people in under the chaos on, write completely woolly, more scolds is low. It's funny to see.",0.213003
20,"一开始吧 我以为主题是要唱红打黑 再看以为是假反俗真自嘲 看着看着又发现把父母情扯进来了 妈的最后居然是宣扬环保 一口气讲那么多主旋律能好看吗？","A start I thought the theme is to look at the famous anti fake anti vulgar thought is really looked and found the last laugh out of the mother's parents love is actually a speak so much to promote environmental protection theme to look?",0.203343
20,"一时兴起就买票了，不记得这片里面有白百何。而有白百何的片子一般都是烂片，再好也有个瓶颈卡住。当然这一次白百何的表现比之前的都好了很多。作为喜剧来说笑料够多够猛，可就是这多和猛，看得我实在是很难受。全片刻意满满，就像高考作文三观正确，还来个升华的结尾，你说你要不要看这片来贺岁？","I bought a ticket for the moment, and I don't remember Bai Baihe in this piece. While Bai Baihe's movie is generally bad, there's a bottleneck stuck. Of course, this time Bai Baihe's performance is much better than before. As a comedy, the laughter is so strong enough that it is so much and so hard to see that I am really hard to accept. It deliberately is full, like college entrance essay views correctly, but also to a sublimation of the end, you say you want to see this film to celebrate the new year?",0.262419
20,"一星加在一起看的人上","A star added to the people to watch.",0.290659
20,"一星给宋丹丹和范伟，一星给葛优。太难看了，看不下去！强忍着好奇心看完，完全是想证明是不是真那么烂！完全笑不出来！说升级版的甲方乙方也太恶心甲方乙方了吧！完全看不到一点诚意！充斥着广告！冯导歇了吧。","One star to Song Dandan and Wei Fan, one star to Ge You. It's too ugly to see! It's all to prove if it is so bad! You can't laugh at all! Party A said that Party B of the upgraded version is too disgusted with Party B's Party B. You can't see a little sincerity! Full of advertising! Feng leads a rest.",0.223631
20,"一星给摄影 一星给灯光 小刚导演为什么要这么玩电影要这么玩观众 有意思吗","A star to a star to light photography director Xiaogang and why do you want to play so the audience play interesting movies",0.219335
20,"一星给时间都去哪儿了，一星给俩姑娘的胸","A star gives time to where, one star to the two girls' chest",0.293895
20,"一星给李小璐买内增高.一星给白百合打车滚","A star gives Li Xiaolu a higher purchase. One star rolls the white lilies.",0.277969
20,"一星给腕儿，一星给胸，无他！","A star to a star to the chest, wrist, without him!",0.26007
20,"一星给葛优，一星给片尾的公益广告，玛德但是我想说公益广告是不收费的啊！！骗了钱拍这么烂的片儿冯导你真把你自个成全了，恶心到我了，上一次看的是集结号，震撼坏了，这次恶心坏了","A star for Ge You, a star to the end of public service ads, Madeleine but I want to say that advertising is free of charge!! Cheat money shot so rotten piece Pingdao you really put your own sake, disgusting to me, a look is the assembly, shocking bad, this lousy",0.22635
20,"一星给葛大爷丹丹姐演技，一星给白百合，真的好喜欢这姑娘的贫乳和大长腿~","A star to ge uncle Dandan sister acting, a star to the white lily, really love this girl's poor milk and long legs.",0.299892
20,"一点笑料都没有，看的犯困，看来真是冯导随随便便拍的！","A little bit of laughing material is not, see the crime is sleepy, it seems that Feng Dao is taken casually!",0.300817
20,"一百分钟的2013版甲方乙方加上十分钟的公益广告。","Party B, Party A, 2013, plus ten minutes of public service in one hundred minutes.",0.295233
20,"一种似曾相识的赶脚，我以前不是看过这个贺岁片么？片段搞到一块就贺岁？","A kind of deja vu around, I had not seen the film for the new year? The clip got a piece of new year old?",0.248473
20,"一种俗是接地气儿，一种俗是恶心别人；电影的宗旨是恶心别人成全自己吗？可冯导您是俗免疫雅过敏吧？","A kind of custom is the ground gas, a kind of vulgar is disgusting others; the purpose of the film is to nausea others become themselves? Can Feng lead you to be a vulgar allergy?",0.162254
20,"一种知道他们在贫什么却不怎么想笑的感觉","A feeling to know what they are poor but not how to laugh.",0.256505
20,"一群人都老了，冯小刚和王朔倍显疲态。一部吃老本的电影，放在现在是多么的不合时宜与可笑。冯导的片子越来越像风光片了···","A group of people who are old, Feng Xiaogang and Wang Shuo as significant weakness. A movie on the laurels, now is how ridiculous and be inopportune or inappropriate. Feng Dao's film is becoming more and more like a scene.",0.269965
20,"一腔俗血向东流不尽的相思血泪抛红豆在釜中泣不成声声慢慢的拼凑拼凑成一个完全不属于自己的我已经被这电影雷得外焦里嫩神经错乱了…….多出来一星 给海南岛的景色吧。","A cavity blood flows eastwards vulgar endless missing blood and tears to throw red beans weep in the pot not sound slowly pieced together into a completely does not belong to you I have been this movie Reid outside Giori tender pieces...... Get out one more star to Hainan Island.",0.250336
20,"一般般好笑吧，几个故事一起有点像微电影不像电影","It's usually funny. A few stories are a little like a movie like a movie.",0.282407
20,"一部一塌糊涂的冯氏喜剧，难以相信这是当年拍出了天下无贼和甲方乙方等电影的冯导啊！还有李小璐怎么美得那么淘宝味十足呢？","A Feng comedy in a complete mess, it is hard to believe this is the time to shoot the A World Without Thieves and Party B films such as Pingdao ah! And how is Li Xiaolu so beautiful that it's so Taobao?",0.0736268
20,"一部不知所云的片子……为什么葛优会接这种片……匪夷所思","A double film...... Why did Ge You pick up this film... Fantastic",0.257733
20,"一部完全想要升级甲方乙方，却恰恰丢掉了精髓的烂片。喜剧？没笑点。剧情片？胡编乱扯。讽刺？处处藏着掖着给自己原场，生怕得罪谁。整体感觉就是风格多样到没有风格，一会向西一会向东。耍几句贫嘴硬撑不了场面，冯式喜剧和王朔没有了尖酸刻薄和针砭世事，就没了精神所在。","A fully want to upgrade of Party B, but just lost the essence of the movie. Comedy? Don't laugh. Drama? Hubian luanche. Sarcasm? All the places are tucked into the field for fear of offending. The overall feeling is that the style is diverse to the no style, and then westward to the East. A few teeth not garrulous scenes, Feng comedy and Wang Shuo no criticism and sarcastic ridicule is not the spirit of the world.",0.183352
20,"一部想超越但却难以触及的翻版甲方乙方","A reversion of Party A who wants to surpass but is difficult to touch",0.212658
20,"一部毫无意义，也不好笑的喜剧。看不到主题，看不到笑点，也毫无连贯性。失望。多给一星，给四位主演吧，电影中唯一的亮点了。","A comedy that is meaningless and not funny. There is no theme, no laughter and no coherence. Disappointment。 Give one more star, give the four star, the only bright spot in the movie.",0.257008
20,"一部没有中心思想的电影，因为没有思想可言，却想装有思想，却又没装成功。能看。","A movie without a central idea, because there is no idea to speak, but want to have ideas, but not successful. I can see it.",0.211608
20,"一部没有拍好的甲方乙方的续集，勉强2星","A sequel to Party B, which is not good for Party A, barely 2 stars",0.274904
20,"一部看完就忘了的电影，几个小故事拼凑在一起，毫无诚意。亏得当时首映日去看的","A movie that was forgotten, a few small stories together, disingenuous. Thanks to the opening day to see",0.284924
20,"一部笑不出来的喜剧片。   艺术家的世界太高深  不喜欢","A comedy that can't be laughed out. The artist's world is too deep to like",0.299589
20,"一部能让华谊兄弟跌停的电影，一部由三个春晚小品加一段配乐诗朗诵组成的电影，这是一部笑点很低而笑料离生活很远的电影","A movie that allows Huayi Brothers to stop, a movie composed of three Spring Festival Gala pieces and a duet poem recitation. This is a movie with a low laugh and a far cry from laughter.",0.163804
20,"一锅大杂烩，我相信群众的眼睛是雪亮的。","A hodgepodge, I believe that people's eyes are sharp.",0.299687
20,"一颗心给稀稀拉拉的笑点，一颗心手抖多打的","A heart to a bursting point, a heart attack tremor",0.278379
20,"一颗星给抄袭自己作品的冯大导，另一颗星给我爷爷奶奶欢喜的葛大爷，整个片子从头到尾贯彻着大导自嘲的一个俗字，可能是我太俗，主题根本看不懂，两星已经撑的我产生阵阵翔的感脚","A star for copying their works von guide, another star to my grandparents like GE uncle, the film from A to Z carry out a folk characters guide self deprecating, I may be too vulgar, subjects simply cannot read, I have two have bursts of Xiang feet",0.23507
20,"一颗星给李小璐拼命挤出来的胸，一颗星给白百何（我开始以为是王珞丹）的身材，葛大爷正常发挥，冯导么。。。哎，您还是洗洗睡吧","A star squeezed out to Li Xiaolu's chest. A star gave Bai Baihe the shape of Wang Luodan. Well, you still have to wash and sleep",0.20655
20,"一颗星给笑点 一颗星给取景","A star gives a star to a scene.",0.238718
20,"一颗星给葛大爷，一颗星给呼噜声。不能再多了。","A star gives grandpa Ge and a star is snoring. It can't be much more.",0.284384
20,"一颗星给葛大爷，一颗星给范大爷，本想给曾经梦情小璐一颗星(你懂的)，但整片真不值三个星。","A star to Grandpa Ge, a star to fan, I want to give a dream to the young Lu one star (you understand), but the whole piece is really not worth three stars.",0.217037
20,"一颗星给蓝天白云，一颗星给没有正形的葛优还有脸依然大的范伟。故事结构照搬甲方乙方但是不同的是笑点没有了变成时事串烧了。没有了王朔本子的妙语连珠剩下的只是硬到不能再硬的笑点，看着宋丹丹梁天这两张熟悉的老脸都一点笑意没有。这是刚子报复我们不欣赏1942吧，才能整这么一部什么都没有的电影。","A star to the blue sky, a star to have Ge You and still face large conformal Wei Fan. Copy the story structure of Party A Party B but the difference is not the current bursting point into the skewer. No Wang Shuo book only sparkling discourse to hard hard bursting point, looking at Song Dandan Liang Tian about the two face a smile without. This is just the son of revenge 1942 we don't appreciate it, so can a whole are not what the movie.",0.141921
20,"一颗星给风景 一颗星给最后的道歉 满篇的一星二星 怎么还能有5.3？华谊的水军？","A star to a star to the final apology scenery full of a star award how could there be 5.3? Huayi Navy?",0.135597
20,"一颗给丹丹，一颗送给那首歌。","A to Daniel, give it a song.",0.284021
20,"一颗给葛大爷、丹姐、范伟、李诚儒他们深厚的功力，一星给确实有一些的笑点，但这都不足以阻止它在我心里成为一部烂片，无论冯哥再怎么喷，就算是我们都看不懂吧。","A Ge uncle Dan, Wei Fan, Li Chengru, their deep skill, a star does have some of the bursting point, but it is not enough to prevent it in my heart to become a bad movie, no matter how Feng brother spray, even if we cannot read.",0.245365
20,"三俗一雅，欣赏不了。","A vulgar indecent, do not appreciate.",0.298673
20,"三段分成微电影是不是更好？第一段那个骂老百姓是不是有点狠了？最后一段，那是不是环保片？","Is it better to divide the three segment into a microfilm? Is the first paragraph that scolding common people a bit ruthless? In the last paragraph, is that a green film?",0.298274
20,"不就是甲方乙方吗。。。","Is it not that Party A is Party B?",0.240767
20,"不就是翻拍甲方乙方吗？并且根本无法超越甲方乙方。","Is it not the remake of Party A Party B? And can not surpass Party B Party B at all.",0.235606
20,"不明所以。尤其是最后那个道歉跟前面有半毛钱关系吗？","Not so. In particular, is the last apology related to half a dollar in front of it?",0.287419
20,"不明所以。扯了2个小时蛋，最后收一收节操，来点人民群众关注的天气问题，好对得起大家花钱买票啊。。。呵呵呵。","Not so. At 2 hours the eggs, last one received integrity, to weather issues of concern to the masses, to afford all the money to buy a ticket... Interesting。",0.271339
20,"不是说要帮华谊拍一部赚钱的电影么？？？！！！骗人！！！","Doesn't it mean to help Hua Yi make a lucrative film??!!! Cheat！！！",0.186475
20,"不痛不痒，毫无匠心的一次创作。几个年轻演员不适合这戏。","A creation without neither painful nor itching, originality. A few young actors are not fit for the play.",0.203752
20,"不跟甲方乙方比，就这部电影本身来说，笑果没那么惊艳，根据现实中龌龊的需要改编来的笑话，不是我想要的纯娱乐。真心觉得最后那段煽情的道歉环节，太做作。","Compared with Party A B, the movie itself is not so amazing. According to the joke in the real need, it is not the pure entertainment that I want. I really think the last part of the incendiary apology is too much to do.",0.264598
20,"中国现在连拍一是电影的电影都那么难是吗？这真不是电影！","Now is a continuous Chinese film is all so difficult? It's not a movie!",0.264756
20,"为了幽默而幽默，结果大家都尴尬了。比当年的甲方乙方不知道烂出几条街。","For humour and humour, everyone was embarrassed. A few streets are not known to be rotted by Party B's Party B.",0.283136
20,"为什么这个电影评价这么垃圾，还有那么多人去看呢？女同事要去看，不能总是依我呀，所以就去了。结果上周五准备看8：15的结果满场，9点也满场，这些人到底是怎么了？.大家是被烂片雷的习惯了吗.不能理解","Why is this movie so rubbish that so many people go to see it? Female colleagues want to see, can not always depend on me, so go. The results on Friday to see all the results of 8:15, 9 is all these people, what is wrong? You are mine. Bad habits do not understand.",0.140086
20,"之前看影评不知道为毛那么多人拿这个跟甲方乙方比，看完算知道了，剧情一个套路，可真的是忒TM难看了。。到现在了导演你还以为拿今年的热点轮番嘲讽下观众就会买账啊？都对不起我打哈欠时流出的几滴泪","Before watching film reviews do not know for so many people to take this with Party A and Party B and Party B, see the calculation know, the plot is a routine, but it is really TM ugly. By now, do you think that the hot spot of this year's hot spot will take turns to laugh at the audience? I'm sorry for a few drops of tears when I yawn",0.16321
20,"之前看的，这不就是甲方乙方么。。","Before, is this not Party A's Party B?",0.219143
20,"也许是甲方乙方太过鲜明的记忆，难以冲淡。爆点小反冲小，像是吃了加了水的酸辣粉，总觉得少了什么","Perhaps Party A Party B is too vivid memory, difficult to dilute. The little backflushing, like eating hot and sour powder with water, always feels less.",0.261734
20,"乱七八糟的装逼片。老冯你要这么玩那就是要自掘坟墓了。","A mess of compel. Lao Feng so you have to play that is self defeating.",0.194426
20,"二星不能再多。小时代差不多的片子。完全是散着的故事，没有主线情节，结尾更是莫名奇妙（完全没有情理之中的感觉）作品里面的煽情也是一种强加的生硬。冯导还靠这个作品跟影评人喷，真有点悲哀","Liz no more. A similar film in a small age. It's a completely scattered story. There is no masterplot. The ending is more mysterious. It's a little sad that Feng Dao also sprayed with the film critics.",0.193123
20,"人干事?","A man?",0.247395
20,"什么tm玩意儿阿。","What TM is it?",0.298893
20,"什么导演 翻拍甲方乙方 翻拍的也太烂了吧 冯小刚知道吗？","What's a remake of a remake of Party B is terrible. Feng Xiaogang know?",0.286057
20,"什么狗屎玩意 快进都嫌浪费时间","A shit is a waste of time",0.280984
20,"从甲方乙方到大腕到私人定制，冯小刚你是有多喜欢实（hu）现（you）梦（zhi）想（fu）啊～4个微电影和1个披着环保外衣的微博段子再加点物质、美色、外景作调料就能构成一部贺岁档电影骗钱了？另外，您对纳粹党卫军那说不清道不明的特殊感情是怎么回事儿？PS：徐峥啥时候再来一部贺岁片呀～","From Party B to Taiwan to private custom, you are a real love of Feng Xiaogang (HU) is a dream (you) (Zhi) to (Fu) ~ 4 micro film and 1 in environmental protection coat piece material, add micro-blog beauty, can constitute a location as a seasoning energy-saving scam? In addition, you said that the SS special feelings ambiguous is going on? PS: when did Xu Zheng come back to a new year's movie?",0.150096
20,"从甲方乙方到私人定制 冯小刚不进反退 而且是瀑布直下 瞬间不见踪影","From Party A to Party B to private custom Feng Xiaogang does not return and is no trace of the waterfall",0.282723
20,"从顽主到甲方乙方再到私人订制，作秀感越来越浓郁。","From Wanzhu to Party A Party B to private custom, show a sense of growing rich.",0.260193
20,"他..他他他他他也是自己人？？？","He... He he he is his own man???",0.232344
20,"以为是每年一乐，但反差让我始料不及。这不像电影，更像是一部小品，说教味浓，包袱没新意，想针砭、开漱的太多，自嘲显得过了，最后却又人文了一把，终于成了一锅乱炖。总之，笑点勉强，不舒坦。已没有甲方乙方的灵气与地气，失望！！","That is a happy year, but let me not contrast. It is not like the movie, is more like a comedy, a rich, no new ideas, to criticize the burden, open wash too much, too self deprecating, but finally humane one, finally became a pot luandun. In a word, grudging, not comfortable. There is no Party B Party B's spirit and ground gas, disappointed!",0.263193
20,"以后这样低评论的片儿  我就不看了吧  有没有意见？？","After such a low comments piece I don't watch it have??",0.25167
20,"作为喜剧片来说，零颗星。所谓的喜剧片从头到尾没哪能让你捧腹大笑，倒是从宋丹丹那段开始有点温情。","As a comedy, it's a zero star. The so-called comedy which can let you from A to Z did not fall from that uproarious, Song Dandan started a little warmth.",0.28755
20,"你tmd是在玩我么？冯导你给我看这个？","Are you TMD playing with me? Feng guide you to show me this?",0.186549
20,"你以为你以为的那个刚刚就是那个刚刚蛮？！事实证明：刚刚看起来好像还是那个刚刚，其实已经不是之前的刚刚咯…","Do you think the one you thought was just that just brute? It turns out that it just looks like that just, it's not just before.",0.196325
20,"你看过甲方乙方还能看下这个？！","Did you see Party A can see this?!",0.246411
20,"做人还能这么不要脸，这和甲方乙方有区别吗？","Do people still have such no face, is there a difference between Party B and Party B?",0.254691
20,"充满了一个中年男人的娇嗔。。。","A middle-aged man with jiaochen...",0.256059
20,"全无诚意的敷衍之作。","A perfunctory work with no sincerity.",0.273111
20,"全面平庸的一部电影。场外原因扣一星。","A completely mediocre film. A star is buckled out of the field.",0.184127
20,"关环保什么事呢？？？？？？？？？？？？？？","What about environmental protection??????????",0.0805072
20,"其实倒没传说中那么烂得可怕，虽然结构确实莫名其妙一整个春晚小品串烧结尾还带拔高实在是太春晚小品……但我打两星纯粹是因为被那么多的私货恶心了一把","Actually no legend so rotten is too terrible, although the sketch structure does a sketch at the end of the string rather baffling with overstating...... But I play two purely because being so much a disgusting contraband",0.255444
20,"其实冯小刚几斤几两全国人民其实都知道，就是拍出个富春山居图2也在情理之中，但拿甲方乙方这么优秀的亲生儿子开涮可不得好好道歉吗","In fact, Feng Xiaogang place national people actually know, is to make a graph 2 is also reasonable, but with Party B so excellent son can not to apologize.",0.290385
20,"典型的复制甲方乙方，还没甲方乙方有意思。","A typical copy of Party A Party B is not yet interesting to Party B.",0.123319
20,"典型的甲方乙方2，比起前作差很多","A typical Party A Party B 2, much worse than the previous work",0.182868
20,"典型的贺岁片。多噱头，多软广告，片尾一定要刻意提升一下高度显得有深意却导致瞬间变成做作的教育片了...确实有笑点啦 但烂梗更多一点恩。","A typical New Year's film. A lot of gimmicks and soft advertisements. We must deliberately raise the height of the end of the movie, but it will lead to a transient education.",0.292528
20,"冗长。。。冗长的。。。一堆矫情的人儿。。。","It's long. Long. A sentimental person...",0.300027
20,"冯导什么时候开始导戏这么浮夸这么流于表面么？","When did Feng guide begin to guide the play so boasting so on the surface?",0.249086
20,"冯导你这么环保，你自己知道吗？","Feng leads you to be so environmentally friendly, do you know that?",0.258711
20,"冯导呀，拍出这样的片出来不是砸招牌吗？片子拖沓无趣，想鞭挞下社会现实到后来也能舔菊，是审查把你剪成这个样子还是自甘堕落成这样的呢？最后想追求下环保还那么做作？唉，想当年的甲方乙方，一去不复返了~","Feng guide, it is not a sign to make such a piece of film? The film boring procrastination, to castigate the reality that later can lick chrysanthemum, is to review the cut you like this or fall like this? In the end, I want to pursue the environmental protection. Well, if Party A wants Party A of the year, it's no time to return.",0.23646
20,"冯导实在是江郎才尽啊，有很多之前甲方乙方之类片子的影子，可是实在比之前那些差太远了，毫无过去那样天马行空的感觉，太过主旋律……而且最后结尾莫名其妙的……","Pingdao jianglangcaijin is really ah, there are a lot of films before Party A Party B such as shadow, but it is far worse than those before, there is no past as a powerful and unconstrained style feeling, so the main melody...... And the end of the end is inexplicable...",0.174578
20,"冯导把这片拍的太俗了，没能力高雅，跟电影里那导演一样。整个东拼西凑起来一个电影，有点粗制滥造了","Feng guide is so popular that it is not so elegant as the director in the movie. The rise of a film put all sorts of things together, a little crudely made.",0.291157
20,"冯导的作品，贺岁片，笑点不是很多，三个助人完梦的故事都有点黑色幽默的成份。片尾的诚意奉送--道歉（向大自然），还不忘继续讽刺一番。本公司宗旨--成全别人，恶心自己。","Feng Dao's work, a new year's film, is not a lot of laughter. The three stories that help people finish their dreams have a little black humor. The end of a sincerity - to apologize (to nature), but also did not forget to continue to a satire. The purpose of our company is to be complete and disgusting yourself.",0.288463
20,"冯导这是黔驴技穷江郎才尽了吧。炒冷饭故事也没意思看得我想睡觉。跟甲方乙方比，实在一个天一个地。","Pingdao this is out run out of ideas. The story is not interesting to see the same old stuff I want to sleep. The ratio of Party A to Party A is a real day.",0.213484
20,"冯小刚什么时候变的这么矫情了…想拍成啥？教科书么？","What time did Feng Xiaogang become so hypocritical... What do you want to make? Textbooks?",0.1837
20,"冯小刚到底要表现什么，他自己都没想清楚。三个半故事和一个朗诵没能集中表现出一个 主题。他想深刻点儿，但是更浅了；他想雅点儿，结果雅过敏，更俗了；大家刚想对宋丹丹的表演付出点儿感动，结果一个公益诗歌朗诵，彻底把大家弄晕了。","What Feng Xiaogang is going to do is not clear to himself. 3.5 stories and a recitation fail to focus on a theme. He wants to be more profound, but he is more shallow. He wants to be elegant and elegant, and it is more vulgar, so we just want to be touched by Song Dandan's performance.",0.244343
20,"冯小刚想和这个世界谈谈，于是拍了一条有门槛的长微博。","Feng Xiaogang wanted to talk to the world, so he took a long micro-blog with a doorsill.",0.293661
20,"冯小刚投机分子无误，诚意在哪里？相比起来，张国师也就不那么差劲了。白百合越看越顺眼了...","Feng Xiaogang speculators are unmistakable, where are sincerity? In contrast, a country is not so bad. The more white lilies look more eye - to - eye.",0.291881
20,"冯小刚竟然可以把电影拍这么难看？！！电影竟然可以既无槽点又无笑点？！！竟然有人打了三星以上？！！","Feng Xiaogang can make such a movie so ugly!!! The movie can have no grooves and no laughing?! There's someone playing more than three stars?!!",0.176508
20,"冲着王朔来的 一星给王朔 一星给白百合竟然是有胸的 呵呵呵","A star of Wang Shuolai has given Wang Shuo a star to white lilies.",0.267214
20,"冲着葛大爷去的，看完只想问这是个加长版的环保公益片吗，或者是旅游宣传片？影厅里只能听到稀稀拉拉的笑声，大家这么努力的找笑点也是很拼了。","Go to Grandpa Ge, just want to ask this is a long version of the environmental protection public welfare film, or is a tourist publicity film? In the hall can only hear a laugh, everyone is so hard to find is the bursting point.",0.279132
20,"几个小品加一段公益广告，笑点也不多，比着甲方乙方差远了","A few small items plus a section of public service, not much laugh, far worse than Party B Party B",0.232385
20,"几个小品的集合吧！看完之后毫无印象。。。","A few small pieces of collection! No impression after reading.",0.295671
20,"几个故事完全生硬 笑点也不好笑 最后居然还来个环保主题的升华 泥垢啊！","A few stories completely blunt bursting point is not funny at last even a environmental theme dirt ah!",0.255296
20,"几个毫不相干的片段生硬拼起来，咯吱你强颜欢笑。没有主题没有故事情节。","A few irrelevant fragments students recklessly, tickle you smile. There is no theme and no storyline.",0.23372
20,"分裂的剧本，结尾莫名其妙。广告旅游宣传植入猖狂。三段故事有意思，无奈剧本流于段子堆砌而非真切的生活体验。李成儒像冯导自己，对雅俗的探讨是个有趣的主题但片中对雅的一味贬低令人失望。宋丹丹那段缺少创意，一味摆阔很无聊。李咏苗圃等客串的段落挺多余。所以相对最好的是范伟那段吧","A split play is indescribable at the end. Advertising tourism is implanting rampant. The three story is interesting, but the script is not a real life experience. Li Chengru like Pingdao himself on vulgarity is an interesting subject but on a disappointing to ya. Song Dandan that the lack of creativity, a very boring day. The passages like the Li Yong nursery are quite unnecessary. So the best one is Wei Fan's section",0.29742
20,"刚叔花了这么长时间推出了 私人定制 这部贺岁 前期的宣传选下了不少功夫钱也花了不少 结果却跟袁世凯复辟一样历史倒流了 出现了 甲方乙方2 先不说这部电影意义多大 就说创新意识 作为中国有头有脸的导演搞个自己N年前的作品翻新确实浪费时间浪费资源 再说内容 不是耍贫嘴就能见真章的 加油吧冯导还得学","The uncle just spent so long time launched the private custom this year early publicity to choose a lot of effort spent a lot of money but with Yuan Shikai as a historical restoration back 2 Party B will not speak much of this movie that the consciousness of innovate as Chinese significance with a head face of the director works my N years ago really a waste of time and resources renovation content is not garrulous can see Zhenzhang cheer Pingdao have to learn",0.213308
20,"刚好前几天看了遍甲方乙方，这不就是翻拍自己以前的作品么，真是差远了。","Just a few days ago to see Party B Party B, this is not the remake of his previous works, it is so far away.",0.27367
20,"刚导的愚弄之作。","A mockery of a new guide.",0.292251
20,"前一部分是甲方乙方，后半部分是discovery，除了个别台词有亮点以外（已经编剧是王朔……其他真的就是一团浆糊，毫无剧情可言，思想牵强附会……","The previous part is Party A Party B, the second half is discovery, in addition to some of the lines have a bright spot (already written is Wang Shuo... The other is really a paste, the story is no thought at all, far fetched......",0.109768
