"ranking","Chinese.origin.data","Google.translated.data","Baidu.English.sentiment.analysis.positive.probability.base.on.Google.translated.data."
30,"一个场面、画面升级版的甲方乙方 也许是抱了太大的希望 所以也是失望 可能冯导此次想通过他的电影明晃晃的传递出正能量 但可能太直白 没给我留下什么印象 走出影院 连演了什么都不记得了  支持了票房 浪费了时间","A scene, an upgraded version of Party A Party B may have embraced too much hope so is disappointed Feng may wish this time through his movie shining pass positive energy but may be too straightforward I did not leave any impression out Cinema even staged what did not remember supporting the box office wasted time",0.120398
30,"一个想将成笑话的悲剧故事：拥有的不珍惜，不得的瞎折腾。 更悲伤的是，这一切是真的。","A want to be a joke tragedy story: have not cherished, not blindly tossing. Sadder, all this is real.",0.204265
30,"一个故事，一个道理，其中味道，自己品味...","A story, a truth, which taste, their own taste ...",0.20438
30,"一个时间分配不均的创意电影，不过看了后人还是能有想法的。如果梦想真的是那么遥不可及的话，那么还是让它那么的遥不可及吧，因为短暂的实现，也是可怕的。","A time of uneven distribution of creative movies, but later people still have the idea to see. If the dream is really out of reach, then let it be so out of reach, because the short-term realization, but also terrible.",0.268035
30,"一分给范伟和宋丹丹的配角光环，一分给这份新兴职业，一分给：成全别人恶心自己还有其他零零碎碎的，三分，真心不能再多了！","A point to Fan Wei and Song Dandan supporting aura, a minute to this new career, a minute to: all others disgust themselves and other fragmented, third, really can not be more!",0.247646
30,"一分给马年一分给范伟一分给葛大爷…","A point to the horse a minute to Fan Wei points to Grandpa ...",0.196674
30,"一喜剧  到最后你非要整点说教  而且还那么的违和！！！！！！","A comedy in the end you have to teach the whole point but also so offended! ! ! ! ! !",0.169483
30,"一场特殊的电影。要成为深刻记忆。","A special movie. To be a deep memory.",0.267564
30,"一开始有点笑点，后来全没了，喜剧片也不好笑怎么破？不过最后宣传环保地上都是大坑的那一段是确实有震撼。。","A little joking at first, then nothing, comedy is not funny how to break? However, the last publicity is the pit on the green section is indeed a shock. .",0.206384
30,"一星恶评如此多，可总评却还是三星，除了水军，恐怕跟我这样要求不高的观众也很多吧。","A star rating so bad, but the total rating is still Samsung, in addition to the navy, I am afraid I do not ask for such a large audience it a lot.",0.217659
30,"一星是给陈柏霖！！","A star is to Chen Bo-lin! !",0.266078
30,"一星真的不至于 至少不象某些片子那样看完只觉得吞了苍蝇一样恶心。有笑点 虽然是老梗。有泪点 但不知是否是我泪点低的缘故。冯导的电影我只看过那些有着年代烙印和与现在高大上有别的略显渣画质的贺岁档。1997年过去了 我真的很怀念他。","A star really does not at least not like watching some films that just swallow flies as disgusting. Although there is a laughing point is the old stem. There are tears, but I do not know whether it is my tears low reason. Feng Zhidong's movie I have only seen those who have a brand new era and have a slightly different quality of the Lunar New Year stalls. I've really missed him since 1997.",0.165141
30,"一星给丹姐渐渐远去的背影，一星给李小璐，一星给结尾。还不错啊。没觉得很差。","A star to Dan sister gradually away from the back, a star to Li Xiaolu, a star to the end. Not bad. Did not feel bad.",0.22637
30,"一星给几句台词，一星给片尾的公益广告，一星给不接地气的冯导，俗了那么多年何不就一俗到底呢。","A star to a few lines, a star to the end of the public service ads, a star to Feng Jie vain, so popular for so many years why not a vulgar in the end it.",0.10767
30,"一星给我葛大爷，一星给第一个故事，一星给郑恺。","A star gave me Ge uncle, a star to the first story, a star to Zheng Kai.",0.239403
30,"一星给王朔，一星导演，一星演员。","A star to Wang Shuo, a star director, a star actor.",0.232712
30,"一星给王朔，一星给葛优。","A star to Wang Shuo, a star to Ge You.",0.246964
30,"一星给英台一星给纵火。。。。╮(╯-╰)╭","A star to the British station to arson. . . . ╮ (╯-╰) ╭",0.215519
30,"一星给范伟，一星给屈指可数的几个段子。","A star to Fan Wei, a few stars to a few paragraphs.",0.218361
30,"一星给范伟叔的眼神儿，一星给小璐的胸，一星给。。。一星给。。。我还是喜欢冯导的耿直和幽默感","A star to Fan Weishu's eyes, a star to Xiaolu's chest, a star to. . . Give a star. . . I still like Feng's straightforwardness and sense of humor",0.20565
30,"一星给范伟那个段子，故事比较完善，笑点最多，一星给宋丹丹，坐车上她卸妆深深叹了一口气然后下车往小胡同里走的时候把我看哭了。一星给王铮亮的歌。整体来说王朔编剧不合格。道歉段子接的太尴尬了。最后的笑话太老了。","A star to Fan Wei that paragraph, the story more perfect, most jokes, a star to Song Dandan, her remover deeply sigh on the car and then get off to the small alley when I look at the cry. A star to Wang Zhengliang song. Wang Shuo screenwriter overall failed. Apology section pick too awkward. The last joke is too old.",0.213839
30,"一星给葛优，一星给范伟，一星给宋丹丹。","A star to Ge You, a star to Fan Wei, a star to Song Dandan.",0.213831
30,"一星给葛优，一星给范伟，一星给宋丹丹。看着老几位拖拉着白百合，李小璐。真心疼他们！！！以及白百合在电影里居然没得绝症。这不合理啊！！居然活着就剧终了？？？？","A star to Ge You, a star to Fan Wei, a star to Song Dandan. Looked at the old couple drag white lily, Li Xiaolu. Really hurt them! ! ! And white lily in the movie actually did not get deadly. This is unreasonable ah! ! Actually alive on the end? ? ? ?",0.074766
30,"一星给葛大爷，一星给李小璐的身材，一星给最后的环保。没有葛大爷谁会去看。","A star to Ge uncle, a star to the body of Li Xiaolu, a star to the last of environmental protection. No Uncle Ge who will see.",0.24461
30,"一星给配乐，一星给丹丹姐的演技，一星给被钱砸的葛大爷","A star to the soundtrack, a star to Dandan sister acting, a star to the money Ge smashing",0.267554
30,"一星葛大爷一星王朔一星宋丹丹。 剧情完全狗屎。","A Star Grandpa Wang Shuo a star Song Dandan. Piece completely shit.",0.228691
30,"一群把电影当相声听的人，来批评这电影是坨狗屎，因为它没让他们笑。电影已经被你们侮辱成这样了，还真没人想伺候你们这帮孙子，挑毛病敢不敢有点水平，没逗您乐，也叫理由","A group of people who came to the movies to criticize the movie as shit, because it did not make them laugh. The movie has been insulted by you into such a way, and really no one wants to serve your grandchildren, dare not pick a little level, did not make you happy, also called reason",0.264922
30,"一腔俗血。只因带爸妈一起看，还略有安慰。","A commonplace blood. Only with parents to see, but also a little comfort.",0.254813
30,"一般般！！！","so so! ! !",0.266513
30,"一般般...","so so...",0.225536
30,"一般般。。。。。。","so so. . . . . .",0.173679
30,"一般般。。。。不是太喜欢。","so so. . . . Not too like it.",0.216277
30,"一般般。。。。没什么太多的看头","so so. . . . Nothing too much to read",0.22153
30,"一般般。。。一般般。。。为最后环保的主题加一星吧","so so. . . so so. . . Add a star for the theme of the last eco-friendly",0.143438
30,"一般般。。。笑点不多，但结局有点深意。。","so so. . . Not much laughter, but the result is a bit deep. .",0.190396
30,"一般般。几个故事，就像小品。","so so. A few stories, like sketch.",0.159746
30,"一般般。结尾太突兀，喜剧片合格。","so so. Ending too abrupt, comedy qualified.",0.253979
30,"一般般…","so so…",0.262118
30,"一般般……","so so……",0.214703
30,"一般般吧。其实最主要是因为和喜欢的姑娘一起去看的给个三星.","so so. In fact, the most important thing is because with the girl to see like to give a Samsung.",0.239597
30,"一部没有新意的片子。去看也是因为想看看会拍成什么样子，葛优在卖命的演，其他三位主演拼命的过犹不及的配合，可是怎么办，还是不那么惊艳精彩。谁都有黔驴技穷江郎才尽的时候，只是我觉得错不在你没有创意拍不出独一无二的叫好又叫座的电影叫人叹为观止，错在于你还不以为耻反以为荣，我觉得总有一天","A piece of no new film. To see is because want to see what will be made into a picture, Ge You played hard in the performance, the other three starring desperately with the cooperation, but how to do, or not so amazing wonderful. Everyone has the best of both worlds, but I do not think it's wrong. You do not have a creative idea. You can not afford a unique movie called a movie. It's a glorious fact that I do not think it shameful to take pride. I think one day",0.217757
30,"一部简单易懂的电影，本就是贺岁片，有笑有泪就够了。一群人给一颗星让我看不懂，没这么差吧？我看了一些影评，感觉你们也没说出什么有深度的评论吖。","An easy-to-understand movie, this is a New Year film, laughing and tears enough. A group of people to a star I do not understand, not so bad, right? I read some film criticism, I feel you did not say what is the depth of comments acridine.",0.263631
30,"一部简单的电影，不为讨喜不为票房，愿意反思的人反思，愿意自省的人自省。插曲点赞。","A simple movie, not pleasing to the box office, people who are willing to reflect on reflection, people who are willing to introspection self-examination. Episode praise.",0.222136
30,"一部贺岁片，至于骂那么狠么？","A New Year's film, as scolded so ruthless?",0.178823
30,"一部都快下映的电影 我竟然在北京看了。这部电影也没想像中的那么差…","A movie that was almost released I actually saw it in Beijing. This movie did not imagine so bad ...",0.196772
30,"一锅乱炖，什么都像，就是不像个电影。","A pot of stew, what are like, is not like a movie.",0.254399
30,"一颗星给反贪理念，一颗星给时间都去哪儿了，一颗星给向大自然道歉","A star to anti-corruption concept, a star to where the time to go, a star to apologize to nature",0.243515
30,"一颗星给宋丹丹 一颗星给葛大爷 一颗星给三亚美景吧 冯导拍这么个片恶心自己 成全谁了？","A star to Song Dandan a star to Ge Uncle a star to Sanya beauty it von guide film so nauseating yourself who?",0.125668
30,"一颗星给王朔，一颗星给演员，一颗星给坐我后面的低笑点姑娘……我后面那个笑不停的菇凉比电影好笑多了……这说明，它还是有市场的。。","A star to Wang Shuo, a star to the actor, a star to sit behind me low smile girl ... behind my laughing laugh mushroom cool more than the movie ... ... This shows that it still has the market . .",0.158542
30,"一颗星给葛优，一颗星给冯小刚，还有一颗星凑合着看吧","A star to Ge You, a star to Feng Xiaogang, there is a star make do with it",0.24894
30,"三个小品＋一个没头没脑很烂的公益片，不是说冯小刚没了才气只是觉得他没有认真。。。","Three skit + a dizzying charity chip, not to say that Feng Xiaogang no talent just think he did not seriously. . .",0.243782
30,"三个小品大串联，冯导这是给春晚练手呢吧。。。","A series of three sketches, Feng guide this is Spring Festival Evening to do it. . .",0.243978
30,"三分差不多。类似甲方乙方但是却和甲方乙方差远了。不过这片票房不会差。","Almost three points. Party B is similar to Party A but far away from Party A and Party B. However, this box office will not be bad.",0.169261
30,"三星是比较中肯的评价。虽然是和甲方乙方一个路数，但是第一个小故事还是比较接地气的。第三个就是在赤裸裸的愚弄老百姓了，苦口婆心地劝大家都别仇富，富人都欠一屁股债云云。最后的道歉更是生硬，你好好的一喜剧片加个给自然道歉算怎么回事？真有心拍个纪录片啊","Samsung is more pertinent evaluation. Although Party A and Party A is a way, but the first story is quite grounded. The third is fooling people in the naked, well-intentioned to persuade everyone Do not hatred, the rich owe one butt debt and so on. The last apology is blunt, you are a good comedy add a natural apology how is it? Really shoot a documentary ah",0.240167
30,"不好不坏。。大家乐一下。。","so so. . Everyone happy about it. .",0.268544
30,"不就是花钱买一乐呵嘛，至于把人家黑的那么惨？","It is not money to buy a music Well, as black people so miserable?",0.264912
30,"不明白那些打一颗星的是怎么想的？真的有那么烂吗？这会比那些圈钱的还要烂吗？只能说这是一部轻喜剧，更偏向于影射中国当今现状！官场、商场、房地产、甚至地球日益恶化的环境，肿么就没诚意没内涵了？？非要说些黄段子，制造一些俗不可耐的笑点来取悦大众，才叫好么？","Do not understand those who play a star is how to think? Really so bad? Is it worse than the money? Can only say that this is a light comedy, but also tend to reflect China's current status quo! Officialdom, shopping malls, real estate, and even deteriorating the Earth's environment, swollen it no sincerity no meaning? ? Have to say something yellow, make some impulsive jokes to please the public, just fine?",0.122539
30,"不是甲方乙方2，而是春晚前传。。.给三星，完全是给可能不会再上春晚的范厨师和白云大妈。。.一直很乱，完全不知道电影想表达什么，也许是它想说的太多，所以让人很摸不着头脑。甲方乙方，是叫做以点带面，以小见大，再怎么也是传播正能量。","Party B is not a 2, but the Spring Festival Evening prequel. . For Samsung, it is entirely for Fan Cook and Bai Yun Au to probably not be on Spring Festival Gala. . Has been messy, totally do not know what the movie wants to express, maybe it wants to say too much, so people are puzzled. Party A Party B, is called to point with the surface, to see the big big, no matter how it is to spread positive energy.",0.156716
30,"不是甲方乙方的续集，而是顽主的续集，89年的杨重，一群人胡闹组建三T公司，拿土罐当奖杯，现在变成杨重一人带三个小孩子玩高大上...私人定制，注定不能像甲乙和顽主那样成为经典","It is not a sequel to Party B, but a sequel to the recalcitrant. In 89, Yang Chong and a group of people prank a three-T company and took the clay pot as a trophy. Now he becomes a Yang Chong one with three children. Private custom, doomed to not become a classic like A and B",0.198405
30,"不至于一星，就像第二个故事一样，俗！小刚其实是告诉大家，别逼他了，他就是一俗人！再逼会被费的！！","Not a star, just like the second story, vulgar! Xiao Gang is actually tell you, do not force him, he is a layman! Then forced to be fooled! !",0.252494
30,"不至于那么差吧，还是可以看啊，太夸张了，····5.3？？？？","Not so bad, or can you look ah, too exaggerated, ...? ? ? ?",0.119339
30,"不要带着情绪去看，没那么差，也好不到哪里，just一部电影，just调剂生活","Do not take the emotions to see, not so bad, not much better, just a movie, just adjust life",0.266293
30,"不要搞水至清则无鱼，不要封锁我，让社会的不良风气吹进来，我可以不收，但他们不可以不送。这就结束了？不是说还有一种贿赂叫性贿赂吗。小刚就这水平了，过不了大师级这槛啊","Do not engage in water to clear, no fish, do not block me, so that the bad social atmosphere blowing in, I can not accept, but they can not not send. This is over? Does not mean there is a bribe called sexual bribery? Xiaogang this level, not a master of this threshold ah",0.240155
30,"不那么好看 讽刺的赤裸裸 反而本末倒置了 故事不够连贯 严格说没有剧情可言 这种分段式的真的可以称为电影么？看过的电影不多，虽然这部主题比较明确-_-||还是比较喜欢连贯的故事。3星全给演员，这片子个给人一种很难演的感觉。AIA人感觉还不如去看警察故事╮(╯▽╰)╭","Not so good-looking irony naked but upside down the story is not coherent Strictly speaking no plot at all This kind of segmentation can really be called a movie? Watched the movie is small, although the theme is more clear -_- | | Or more like a coherent story. 3 star all for the actor, this film gives a feeling that is difficult to play. AIA people might as well go to watch the police story ╮ (╯ ▽ ╰) ╭",0.259498
30,"与甲方乙方相比，整部片子感觉缺少诚意，怪不得某人说看了会睡着。结尾有点太僵硬了，一贺岁片，你至于搞这么恶俗么。就是成全自己，恶心观众。给三颗星都是看在范伟的面子上。","Compared with Party A and Party B, the whole film feels lack of sincerity and it is no wonder that someone said he would fall asleep after reading it. The end is a bit too stiff, a Lunar New Year film, as far as you engage in such a vulgar Mody. Is to fulfill their own disgusting audience. To all three stars are watching Fan Wei's face.",0.253981
30,"丹丹姐那段挺喜欢。王峥亮歌声一起，有点小感动。其它的，凑合着看吧。就是片头广告贴了近十五分钟，太TMD恶心了。","Dandan sister quite like that period. Wang Zheng Liang singing together, a little moved. Other, make do with it. Is a piece of ad posted nearly fifteen minutes, so disgusting TMD.",0.254179
30,"为了完成工作去看的，没有大家评价的那么烂吧？就一般商业电影吧，没怎么看过冯小刚的电影，所以也没有什么特殊情怀和过分的期待。","In order to complete the work to see, no evaluation of so bad? On the general commercial movie, not how to see Feng Xiaogang's movie, so there is no special feelings and excessive expectations.",0.222893
30,"为什么找宋丹丹……为什么找范围……我以为我看春晚呢，笑点在哪里？？？","Why do you find Song Dandan ... ... Why do you want to find the range ...... I think I see Spring Festival Night, where are you laughing? ? ?",0.227767
30,"为毛一水的一星两星？不至于那么差啊。。豆瓣水军又出动了，打一个一星给五块钱？","Is a star of Mao Yishui? Not so bad ah. . Douban navy has dispatched, hit a star to five dollars?",0.204955
30,"主要是和甲方乙方实在太像了 又没发现有什么提高的地方。。。","Mainly Party A and Party B is too much like it and did not find any improvement. . .",0.234491
30,"主题有点多，所以有点儿乱","A bit more theme, so a bit chaotic",0.241882
30,"么有看过甲方乙方。单纯看这故事，有点直白有点冷。但谁让我辣么矫情。赶脚人家故事的原本立意还过得去啊，以及自己矫情的环保主义。所以多打一星啦。虽然你的环保喊得那么用力，也不会有人在乎的。就像你自己说的。","Have seen Party A Party B? Just look at this story, a bit straightforward a bit cold. But who made me so spicy? The original intention of catching people's stories is still decent, and their hypocritical environmentalism. So hit a star more friends. Although your environmental protection shout so hard, no one cares. Like you said it yourself.",0.0701603
30,"也没有传说中那么烂，但基本上可以归为圈钱一类了。旧瓶装新酒，没有创新，不行啊！","There is no legend so bad, but basically can be classified as a misappropriating a class. Old bottles of new wine, no innovation, no ah!",0.228282
30,"也没有说的这么不堪 如果冯导没拍过甲方乙方这部片子必定大卖 可他拍过么？他拍过 所以评分很低","Did not say so unbearable if Feng did not shoot Party A Party B this film must sell it he shot it? So he scored so low rating",0.143693
30,"也没有那么那么烂……咯……","Not so bad ... slightly ...",0.251484
30,"什么几把玩意儿。一星给郑恺 ，一星给海南，一星给宋丹丹。走好不送。","What a few gadgets. A star to Zheng Kai, a star to Hainan, a star to Song Dandan. Good to go away.",0.228568
30,"今天才发现，原来还有好多东西没有马克一下……一并补齐，不再评论，没空……以后再说","Today only to find that there are a lot of things there is no Mark ... ... filled together, no comment, no time ... later",0.233803
30,"从甲方乙方、没完没了、一声叹息、不见不散、大腕、手机，到夜宴、天下无贼、集结号、非诚勿扰，再到非诚勿扰2、唐山大地震、1942、私人订制、马年春晚，冯小刚气数已尽……","From Party A, Party B, endless, a sigh, not to leave, the biggest names, cell phones, to the Banquet, A World Without Thieves, assembly number, if you're the one, then you're the one 2, Tangshan Earthquake, 1942, Feng Xiaogang gas has done ...",0.116461
30,"似乎也没有网上骂得那么难看……看过笑过拉倒","Seems no scolding online so ugly ... ... read laugh off",0.269631
30,"何必如此刻薄呢，贺岁档就图一乐，哼哧哼哧写那么长一篇影评打个一星，累不？","Why is it so ugly, Lunar New Year file on a map, hum hum hum write so long a film critic hit a star, tired?",0.1716
30,"作为贺岁片就这么一笑，然后还带点诚意给大自然来道个歉，还是可以的。不过这实在不得不说是甲方乙方的续集篇，也不是说不可以，但是笑点和可看点明显是没有甲方乙方那么多。整部片子看下来就像一个广告片。，，","As New Year's film on such a smile, then also a little sincerity to apologize to nature, or is it possible. However, this really has to say is a sequel to Party B articles, not to say that it is not, but it is obvious that there is no party B so much fun. The whole movie looks like an advertisement. ,,",0.168552
30,"像电影里面说的那样电影本来就是一俗供路人甲乙丙丁随便一乐，为什么那么多人那么较真把它当成雅来赏，一定要创新一定要突破一定要变成经典才能对得起进电影院的那点钱么，乐一乐就好了嘛","As the film said inside the movie has always been a bar for passers-by A, B, C and D casually enjoyment, why so many people think so much of it as Ya reward, we must make innovations must be a breakthrough must be turned into a classic to be able to afford to enter the theater that point What money, music fun Well it",0.249679
30,"共四段。第一段：主旋律？第二段：搞什么？第三段：心灵鸡汤？第四段：我爱大自然！","A total of four paragraphs. The first paragraph: the main theme? The second paragraph: what to do? Third paragraph: soul chicken soup? Fourth paragraph: I love nature!",0.268071
30,"其实我觉得也没有批评的这么差……虽然确实剧情很乱，讽刺来讽刺去看哪个客户都觉得有点蛋疼- -但是妹子还是很养眼的，有些笑点还是很好笑的，葛优范伟李咏宋丹丹一出场我就想笑可能是我笑点有点低，但是看电影不就图个乐~最后那一段感觉实在是牵强…作的有点过了……","In fact, I think there is no criticism so bad ... ... Although the plot is indeed chaos, satirically satirical to see which customers feel a little egg pain - but sister is still very seductive, and some jokes are funny, Ge You Fan Wei Li Song Dandan a play I just want to laugh may be a little bit of my laugh, but the film is not a picture of music ~ The last period of feeling is really far-fetched ... for a little too ...",0.223798
30,"其实没有那么差，只是大家的期望值比较高，超越总是那么难，因为岁月冲走了太多东西，冯导的自嘲之作而已。。。","In fact, not so bad, but everyone's expectations are higher than always so difficult, because the years washed away too much, Feng guide self-deprecating only. . .",0.234578
30,"其实蛮好的，没那么糟，宋丹丹演的故事还挺有意思的.......","In fact, just fine, not so bad, Song Dandan played the story quite interesting .......",0.270662
30,"其实这片没那么差。如果导演不是冯小刚的话。另外全靠葛老爷子和丹姐撑场子提档次了，李小璐太别扭了浑身上下一股不正经味儿。白百何一直是朵奇葩……她到底是怎么红起来的？！","In fact, this film is not so bad. If the director is not Feng Xiaogang's words. In addition, thanks to Ge Father and Dan sister site to mention the grade, Li Xiaolu too awkward all over the next one not serious taste. White hundred has always been a wonderful flower ... ... What is her red? !",0.250167
30,"典型市井心态，自认为聪明、深刻、啥都明白、会讲道理。但到底没见过大场面，所以尖刻、酸。","A typical marketplace mentality, consider themselves smart, profound, what are understand, will make sense. But in the end never seen a big scene, so sharp, sour.",0.228406
30,"典型的三星片，跟是不是冯小刚出品没有关系。朔爷真是给了个电影剧本？还是给了仨小品剧本？栾树的音乐倒是做的不错，还有，我会说，我突然觉得郑恺挺可爱的嘛。","A typical Samsung film, is not produced with Feng Xiaogang does not matter. Shuo Ye really gave a screenplay? Or gave 仨 essay script? Luan tree music is actually doing well, and, I will say, I suddenly felt that Zheng Kai pretty cute thing.",0.209088
30,"内涵挺有点的，就是拍的太肤浅。。。","A rather connotation, is to shoot too shallow. . .",0.220212
30,"冯导吐槽讽刺用力过猛，把很多自己的主观意识强加在影片里。可以说没见着诚意。原本想说这不就是2013版甲方乙方吗？不，其实这不是。当年那个低调沉稳满含人文关怀和自嘲智慧的让人感动热泪的甲方乙方，再也无法重现。","Feng guide Tucao ironic too hard, a lot of their own subjective consciousness imposed in the film. It can be said that no sincerity. Originally wanted to say that this is not a 2013 version of Party A Party B? No, actually it is not. That low-key steady calm with humanistic care and self-deprecating wisdom touched by tears of Party B, can no longer be reproduced.",0.200239
30,"冯导怎么最近就这么不招人待见了？明明是个还过得去的国产片怎么就遭一星刷屏至于么？再怎么不济，也远远高于国产电影的平均水平吧？这片一星那别的呢？给国产电影留条活路吧！","Feng guide how so lately so hospitable? Obviously is a decent domestic movie how was a star brush as it? No matter how bad, but also far higher than the average domestic movie, right? What about this one star? Leave a live movie to the domestic movie now!",0.161722
30,"冯导是个有情怀的导演，但是又怕别人不知道他是个有情怀的导演，所以最后突兀的来上了那么一段道歉，太斧凿了，这就不够生涩不够雅了，俗！观众其实只想多看到些段子，不想看什么情怀，这样不伦不类的既恶心了观众，也恶心了自己，何必！","Feng guide is a sentimental director, but afraid of others do not know that he is an affectionate director, so finally come unexpectedly so apologize, too ax chisel, it is not enough jerky not elegant, vulgar! In fact, the audience just want to see more paragraphs, do not want to see what feelings, so neither fish nor fowler disgust the audience, but also disgusting themselves, why!",0.134302
30,"冯导葛优也没有余粮了？私人定制是1997年的.甲方乙方.的更新版，16年前甲方乙方笑抽了多少人，私人定制却是微微一笑 绝对不抽。时间在变 场景在变 冯导你也回不去了，相见还是不如怀念吧！期待春晚，呵呵！","Feng Gu Geyou no surplus? Private custom is 1997. Party A Party B's updated version, 16 years ago, Party B laughed how many people, private custom it is a slight smile definitely not pumping. Change the time in the variable scene you can not go back to von, meet or miss it! Looking forward to the Spring Festival Evening, Ha ha!",0.183678
30,"冯小刚的喜剧功力减退了不少啊，作为甲方乙方的续作，没有了那中纯粹的黑色幽默，像是一个大小品，简单的看一看就可以了。","Feng Xiaogang's comedy skills diminished a lot, ah, as a sequel to Party B, there is no pure black humor, like a size, simply take a look on it.",0.240624
30,"几个小品就拼凑了一部电影？","A few pieces to piece together a movie?",0.200975
30,"几个故事不够连贯，李成儒那个故事有点扯。。。","A few stories are not coherent, Li Chengru that story a bit pulled. . .",0.193683
30,"几个段子构成了一部电影，各种角色扮演，剧情只能一笑而过。葛大爷还是那样，女主角相对来说还是比较喜欢李小璐，白百何的演技一般还需磨练。","A few paragraphs constitute a movie, a variety of role-playing, the plot can only be smiled. Ge Grandpa is still the case, the actress is still relatively speaking Li Xiaolu, Bai Bai Ho acting generally need to hone.",0.268419
30,"刚出那两天网评实在是太差了，本来不打算去看的，今天逛街逛的实在太没意思就跟朋友去看了，可能是预期太低所以看完觉得没有想象中的烂啊，虽然完全复制甲方乙方的模式，笑料也勉勉强强，但是也算是有意思的了，本来打算给四星的，但是最后那一环保段子简直莫名其妙，咱能不那么矫情么。。。","Just two days out of network appraisal is really bad, had not intended to see, shopping today is too boring to go with friends to see, it may be expected to be too low so I did not think I felt bad, Although the full copy of Party B's mode, jokes are barely strong, but also be considered interesting, had intended to give four-star, but in the end that environmental section simply inexplicable, we can not so hypocritical it. . .",0.22855
30,"前面一段略无聊，就跟看脱口相声似的，总体下来为景色点一个大！赞！","A slightly boring front, just like to see blurted comic, the overall view of a big point! Thumbs up!",0.235949
30,"剧情雷同几乎无笑点，但就冲葛优也得给个及格分，才发现李小璐这么漂亮。。。","The plot is almost no joke, but on the punch Ge You have to pass a pass, only to find Li Xiaolu so beautiful. . .",0.220529
30,"勉勉强强三星。小地方的电影院里，看了中午场，陆陆续续一共进场8个人。一星葛优的道歉。一星栾树的配乐。一星王铮亮的歌。","Barely strong Samsung. Little cinema in the local area, read the noon field, a total of 8 people approach a total of. A star gifted apology. A star Luan tree soundtrack. A star Wang Zhengliang song.",0.211058
30,"原来以为是个甲方乙方2.0，谁知道确实个甲方乙方0.5。冯导真有点江郎才尽的意思了。。。","Originally thought to be a Party B 2.0, who knows that Party A Party B is indeed 0.5. Feng Jingzhen a bit Jiangren only make sense. . .",0.114669
30,"只想虽然说现在一片骂声，过几年再回头来看看怎么样？","I just want to say that now a condemning, after a few years and then look how?",0.267687
30,"只有懂他的人，才能懂他的幽默。这也可以私人定制？？？？","Only people who know him can understand his humor. This can also be customized? ? ? ?",0.20756
30,"只能这么多了 一年看一眼葛大爷也不容易！ 导演想说的太多 只是说的少了趣味。。。雅过敏会要命 回不去喽.","Only so much a year to see Grandpa Ge is not easy! The director wants to say too much just to say less interesting. . . Accident allergy will be able to go back to myself.",0.161064
30,"可能是抱的期望值太低了，看了之后觉得没有评论说的那么差……","The expectations may be too low, after reading that there is no comment so bad ... ...",0.178856
